url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,2711,2359
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,1535,1419
/openvinotoolkit/openvino_notebooks,1317,815
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,772,371
/openvinotoolkit/openvino_notebooks/wiki/Windows,546,260
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,307,207
/openvinotoolkit/openvino_notebooks/pulls,264,15
/openvinotoolkit/openvino_notebooks/tree/latest,208,149
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,198,128
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,174,100
