referrer,views_total,views_unique
Google,4380,732
docs.openvino.ai,3927,695
github.com,3303,445
intel.com,2057,317
notebooks.githubusercontent.com,1637,274
linkedin.com,884,238
openvinotoolkit.github.io,772,90
medium.com,680,124
Bing,634,106
colab.research.google.com,309,62
