url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,5299,2659
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,3561,738
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,3395,1686
/openvinotoolkit/openvino_notebooks,3292,1522
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,3170,1289
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,2587,776
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,2294,1205
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1567,802
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1311,509
/openvinotoolkit/openvino_notebooks/blob/main/README.md,843,249
