url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1705,943
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,863,422
/openvinotoolkit/openvino_notebooks/wiki/Windows,584,273
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,344,221
/openvinotoolkit/openvino_notebooks/pulls,266,20
/openvinotoolkit/openvino_notebooks/tree/latest,238,175
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,217,134
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,177,143
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,174,129
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,166,116
