url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2504,1226
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2426,531
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1238,339
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,950,254
/openvinotoolkit/openvino_notebooks/wiki/Windows,830,379
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,496,165
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,481,136
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes/defect_detection_anomalib,473,167
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,447,150
/openvinotoolkit/openvino_notebooks/pulls,376,34
