referrer,views_total,views_unique
Google,2673,1287
docs.openvino.ai,1684,495
github.com,1140,246
notebooks.githubusercontent.com,565,208
intel.com,334,160
Bing,298,92
medium.com,260,108
isus.jp,96,23
docs.ultralytics.com,73,22
intel.cn,68,25
