url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1006,592
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,474,255
/openvinotoolkit/openvino_notebooks/wiki/Windows,286,163
/openvinotoolkit/openvino_notebooks/tree/latest,240,108
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,238,163
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,188,122
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,174,131
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,136,109
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,123,96
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/qwen3-tts/qwen3-tts.ipynb,115,91
