url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1316,812
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,607,313
/openvinotoolkit/openvino_notebooks/wiki/Windows,444,229
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,251,167
/openvinotoolkit/openvino_notebooks/tree/latest,226,126
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,203,120
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,183,145
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,172,99
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,149,95
/openvinotoolkit/openvino_notebooks/discussions/540,140,68
