referrer,views_total,views_unique
docs.openvino.ai,4440,654
Google,4434,757
github.com,3444,432
openvinotoolkit.github.io,3175,359
notebooks.githubusercontent.com,1648,254
intel.com,1607,331
medium.com,742,105
Bing,581,104
colab.research.google.com,268,51
docs.ultralytics.com,239,51
