referrer,views_total,views_unique
Google,4281,679
docs.openvino.ai,3419,613
github.com,3036,428
intel.com,2384,334
notebooks.githubusercontent.com,1736,265
medium.com,825,152
linkedin.com,564,130
Bing,506,106
colab.research.google.com,357,66
youtube.com,290,90
