referrer,views_total,views_unique
Google,1624,640
docs.openvino.ai,1407,490
github.com,840,293
notebooks.githubusercontent.com,423,169
go.connect.intel.com,403,228
intel.com,250,118
Bing,205,79
medium.com,102,46
docs.ultralytics.com,64,22
statics.teams.cdn.office.net,57,12
