url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,5851,2933
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,3464,1791
/openvinotoolkit/openvino_notebooks,3222,1449
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2960,665
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,2883,1189
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,2233,1141
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,2085,613
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1583,815
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1066,388
/openvinotoolkit/openvino_notebooks/blob/main/README.md,821,253
