url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2841,1472
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2543,574
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1101,338
/openvinotoolkit/openvino_notebooks/wiki/Windows,760,369
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,680,226
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,676,201
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,656,185
/openvinotoolkit/openvino_notebooks/pulls,553,31
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,438,124
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,415,148
