url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1034,646
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,509,225
/openvinotoolkit/openvino_notebooks/wiki/Windows,337,200
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,253,145
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,230,168
/openvinotoolkit/openvino_notebooks/tree/latest,219,141
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,179,146
/openvinotoolkit/openvino_notebooks/pulls,163,35
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,149,108
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,139,87
