time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-17 00:00:00+00:00,273,45,1210,377
2025-12-18 00:00:00+00:00,197,53,1350,366
2025-12-19 00:00:00+00:00,119,34,837,337
2025-12-20 00:00:00+00:00,82,21,740,164
2025-12-21 00:00:00+00:00,37,21,678,153
2025-12-22 00:00:00+00:00,44,28,895,331
2025-12-23 00:00:00+00:00,39,27,1038,346
2025-12-24 00:00:00+00:00,57,27,814,292
2025-12-25 00:00:00+00:00,32,14,559,250
2025-12-26 00:00:00+00:00,52,24,905,301
2025-12-27 00:00:00+00:00,38,17,618,192
2025-12-28 00:00:00+00:00,50,23,944,182
2025-12-29 00:00:00+00:00,75,24,701,288
2025-12-30 00:00:00+00:00,48,19,711,273
