referrer,views_total,views_unique
Google,4107,669
docs.openvino.ai,3464,625
github.com,3117,441
intel.com,2296,316
notebooks.githubusercontent.com,1718,264
linkedin.com,945,243
medium.com,722,144
Bing,541,111
colab.research.google.com,368,66
youtube.com,303,91
