url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1377,819
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,585,279
/openvinotoolkit/openvino_notebooks/wiki/Windows,431,232
/openvinotoolkit/openvino_notebooks/pulls,344,44
/openvinotoolkit/openvino_notebooks/tree/latest,247,114
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,245,189
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,224,157
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,200,136
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,167,100
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,132,102
