url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,886,571
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,375,180
/openvinotoolkit/openvino_notebooks/wiki/Windows,272,150
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/qwen3.8-mtp/qwen3.8-mtp.ipynb,187,119
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,179,122
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,122,88
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,97,69
/openvinotoolkit/openvino_notebooks/tree/latest,92,76
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,86,66
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,84,46
