url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,13544,9889
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,3366,1267
/openvinotoolkit/openvino_notebooks,2139,1072
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,997,528
/openvinotoolkit/openvino_notebooks/wiki/Windows,565,275
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,501,84
/openvinotoolkit/openvino_notebooks/pulls,444,34
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,318,248
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/yolov11-optimization,299,243
/openvinotoolkit/openvino_notebooks/issues,283,60
