url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2717,598
/openvinotoolkit/openvino_notebooks,2294,1165
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1893,499
/openvinotoolkit/openvino_notebooks/blob/main/README.md,921,306
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,898,211
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,749,218
/openvinotoolkit/openvino_notebooks/pulls,629,44
/openvinotoolkit/openvino_notebooks/wiki/Windows,548,270
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/270-sound-generation-audioldm2,531,168
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-rag-chatbot.ipynb,472,132
