url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,3038,1494
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2672,575
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1429,411
/openvinotoolkit/openvino_notebooks/wiki/Windows,858,432
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,664,224
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,630,181
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,575,191
/openvinotoolkit/openvino_notebooks/pulls,550,44
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,545,149
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov10-optimization/yolov10-optimization.ipynb,489,137
