url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,6371,3329
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2233,528
/openvinotoolkit/openvino_notebooks,2059,993
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,2001,1027
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,1703,884
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,1521,724
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/242-freevc-voice-conversion,1372,694
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1100,345
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1047,258
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/227-whisper-subtitles-generation,1021,473
