url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1588,913
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,806,400
/openvinotoolkit/openvino_notebooks/wiki/Windows,560,264
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,311,202
/openvinotoolkit/openvino_notebooks/pulls,221,19
/openvinotoolkit/openvino_notebooks/tree/latest,219,167
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,214,130
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,160,121
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,159,111
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,153,117
