referrer,views_total,views_unique
Google,1574,733
docs.openvino.ai,1355,498
github.com,1157,341
notebooks.githubusercontent.com,431,148
Bing,290,85
intel.com,252,99
go.connect.intel.com,193,72
jira.devtools.intel.com,181,34
medium.com,81,38
statics.teams.cdn.office.net,63,19
