url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,5741,2879
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,2226,1129
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2108,488
/openvinotoolkit/openvino_notebooks,2083,965
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,1787,787
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,1588,817
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1206,392
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/242-freevc-voice-conversion,1175,590
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1043,273
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/227-whisper-subtitles-generation,891,406
