url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,6407,3201
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,3626,1879
/openvinotoolkit/openvino_notebooks,3373,1515
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,2740,1115
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2591,598
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,2102,1079
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1913,566
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1377,724
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1006,368
/openvinotoolkit/openvino_notebooks/tree/master/notebooks,947,204
