referrer,views_total,views_unique
Google,2287,1162
docs.openvino.ai,1553,448
github.com,1123,257
notebooks.githubusercontent.com,509,186
medium.com,277,126
Bing,255,69
intel.com,219,109
cn.bing.com,74,21
colab.research.google.com,72,28
intel.cn,66,31
