url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,2764,2487
/openvinotoolkit/openvino_notebooks,1354,835
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,727,365
/openvinotoolkit/openvino_notebooks/wiki/Windows,470,255
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,338,213
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,247,127
/openvinotoolkit/openvino_notebooks/tree/latest,194,143
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,164,115
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,163,93
/openvinotoolkit/openvino_notebooks/discussions/540,161,90
