url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,3174,265
/openvinotoolkit/openvino_notebooks,2138,978
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1009,472
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,834,88
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/yolov11-optimization,698,263
/openvinotoolkit/openvino_notebooks/pulls,685,27
/openvinotoolkit/openvino_notebooks/wiki/Windows,611,305
/openvinotoolkit/openvino_notebooks/issues,447,54
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,393,266
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,304,253
