url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1131,702
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,601,305
/openvinotoolkit/openvino_notebooks/wiki/Windows,398,207
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,267,179
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,188,141
/openvinotoolkit/openvino_notebooks/tree/latest,188,131
/openvinotoolkit/openvino_notebooks/pulls,183,32
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,178,91
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,171,131
/openvinotoolkit/openvino_notebooks/tree/11c7d2bfad43a4c9d5dd63e4b0bc8b69917ecc58/notebooks/qwen3-vl,146,125
