url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,1914,954
/openvinotoolkit/openvino_notebooks,1479,721
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,1250,306
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,1107,532
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,1031,517
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,873,450
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,544,197
/openvinotoolkit/openvino_notebooks/blob/main/README.md,538,174
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,493,112
/openvinotoolkit/openvino_notebooks/pulls,493,25
