url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2472,519
/openvinotoolkit/openvino_notebooks,2220,1101
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1484,379
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,1002,282
/openvinotoolkit/openvino_notebooks/blob/main/README.md,958,272
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,763,201
/openvinotoolkit/openvino_notebooks/pulls,715,43
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/230-yolov8-optimization/230-yolov8-object-detection.ipynb,479,130
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-rag-chatbot.ipynb,469,116
/openvinotoolkit/openvino_notebooks/wiki/Windows,455,211
