url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,3079,1571
/openvinotoolkit/openvino_notebooks,2976,1415
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2590,563
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1532,397
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,921,478
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,868,410
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes/defect_detection_anomalib,754,248
/openvinotoolkit/openvino_notebooks/wiki/Windows,751,401
/openvinotoolkit/openvino_notebooks/pulls,710,37
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,673,199
