url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,6802,3487
/openvinotoolkit/openvino_notebooks,2294,989
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,1940,446
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,1894,940
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,1733,885
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1354,446
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,951,398
/openvinotoolkit/openvino_notebooks/blob/main/README.md,852,250
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,606,143
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,579,117
