url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,17759,8863
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,7925,3927
/openvinotoolkit/openvino_notebooks,2485,1234
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2369,497
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,948,301
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,784,246
/openvinotoolkit/openvino_notebooks/wiki/Windows,763,376
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,617,262
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,513,154
/openvinotoolkit/openvino_notebooks/pulls,467,29
