referrer,views_total,views_unique
Google,4952,856
docs.openvino.ai,3289,563
github.com,2654,403
intel.com,1690,367
notebooks.githubusercontent.com,1316,228
medium.com,1250,187
Bing,677,130
colab.research.google.com,267,51
docs.ultralytics.com,212,47
youtube.com,202,40
