referrer,views_total,views_unique
Google,2202,833
docs.openvino.ai,1227,406
github.com,998,270
notebooks.githubusercontent.com,561,184
Bing,277,83
intel.com,263,103
statics.teams.cdn.office.net,251,73
medium.com,138,64
cn.bing.com,122,34
chatgpt.com,110,53
