url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,2394,2340
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,2365,2239
/openvinotoolkit/openvino_notebooks,2360,1250
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,1056,563
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,955,463
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,838,680
/openvinotoolkit/openvino_notebooks/wiki/Windows,730,352
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/deepseek-r1/deepseek-r1.ipynb,595,288
/openvinotoolkit/openvino_notebooks/pulls,526,35
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,426,283
