url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,894,597
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,363,185
/openvinotoolkit/openvino_notebooks/wiki/Windows,243,151
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,184,122
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,139,102
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/qwen3.8-mtp/qwen3.8-mtp.ipynb,136,96
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,114,83
/openvinotoolkit/openvino_notebooks/pulls,112,27
/openvinotoolkit/openvino_notebooks/tree/latest,109,80
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,107,83
