time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-17 00:00:00+00:00,94,21,1608,380
2023-12-18 00:00:00+00:00,345,35,3296,543
2023-12-19 00:00:00+00:00,291,47,3143,577
2023-12-20 00:00:00+00:00,516,42,3593,552
2023-12-21 00:00:00+00:00,289,35,2526,554
2023-12-22 00:00:00+00:00,127,32,2151,482
2023-12-23 00:00:00+00:00,53,15,1188,332
2023-12-24 00:00:00+00:00,54,17,928,302
2023-12-25 00:00:00+00:00,155,36,1802,453
2023-12-26 00:00:00+00:00,451,35,2326,463
2023-12-27 00:00:00+00:00,91,32,2255,510
2023-12-28 00:00:00+00:00,178,37,2431,504
2023-12-29 00:00:00+00:00,69,32,1990,499
2023-12-30 00:00:00+00:00,33,16,1157,329
