url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1281,767
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,565,296
/openvinotoolkit/openvino_notebooks/wiki/Windows,420,221
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,248,162
/openvinotoolkit/openvino_notebooks/tree/latest,173,116
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,168,116
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,167,116
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,155,87
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,154,85
/openvinotoolkit/openvino_notebooks/pulls,154,31
