url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,13450,6809
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,4783,2404
/openvinotoolkit/openvino_notebooks,2698,1254
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2388,506
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1005,327
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,818,240
/openvinotoolkit/openvino_notebooks/pulls,694,29
/openvinotoolkit/openvino_notebooks/wiki/Windows,660,383
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,564,204
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,527,179
