referrer,views_total,views_unique
Google,4323,1019
docs.openvino.ai,3462,523
github.com,3333,448
intel.com,2090,577
notebooks.githubusercontent.com,1772,230
medium.com,784,139
Bing,742,131
youtube.com,341,37
cn.bing.com,233,27
linkedin.com,166,55
