referrer,views_total,views_unique
docs.openvino.ai,4339,632
Google,4333,774
github.com,3279,425
openvinotoolkit.github.io,3195,368
notebooks.githubusercontent.com,1741,249
intel.com,1525,310
medium.com,754,106
Bing,570,109
colab.research.google.com,262,49
docs.ultralytics.com,260,52
