referrer,views_total,views_unique
Google,2603,1044
docs.openvino.ai,1349,446
github.com,1319,280
notebooks.githubusercontent.com,664,234
statics.teams.cdn.office.net,393,103
intel.com,287,121
Bing,271,65
medium.com,177,61
img-bss.csdnimg.cn,107,30
chatgpt.com,82,44
