url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1793,938
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,625,352
/openvinotoolkit/openvino_notebooks/wiki/Windows,573,284
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,541,424
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,324,220
/openvinotoolkit/openvino_notebooks/tree/latest,259,177
/openvinotoolkit/openvino_notebooks/pulls,248,28
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,213,143
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,203,133
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,191,175
