url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1331,849
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,578,312
/openvinotoolkit/openvino_notebooks/wiki/Windows,415,233
/openvinotoolkit/openvino_notebooks/pulls,238,38
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,221,172
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,215,173
/openvinotoolkit/openvino_notebooks/tree/latest,215,117
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,211,158
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,188,86
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,135,93
