referrer,views_total,views_unique
Google,4455,702
docs.openvino.ai,3659,628
github.com,3149,441
intel.com,2455,364
notebooks.githubusercontent.com,1821,278
medium.com,870,155
linkedin.com,542,125
Bing,534,107
colab.research.google.com,364,67
youtube.com,349,92
