referrer,views_total,views_unique
Google,1157,538
docs.openvino.ai,1091,434
github.com,612,214
notebooks.githubusercontent.com,399,153
intel.com,204,99
go.connect.intel.com,186,111
Bing,143,61
medium.com,83,43
docs.ultralytics.com,52,23
youtube.com,36,21
