url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,3292,2084
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,3107,2093
/openvinotoolkit/openvino_notebooks,2512,1250
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,2204,1534
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1716,586
/openvinotoolkit/openvino_notebooks/wiki/Windows,729,391
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,561,289
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,529,279
/openvinotoolkit/openvino_notebooks/pulls,469,32
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,383,207
