referrer,views_total,views_unique
Google,1574,665
docs.openvino.ai,1379,506
github.com,894,283
notebooks.githubusercontent.com,444,166
go.connect.intel.com,379,215
intel.com,333,138
Bing,256,86
medium.com,96,42
docs.ultralytics.com,88,24
statics.teams.cdn.office.net,71,15
