url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,3062,2819
/openvinotoolkit/openvino_notebooks,2829,1341
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1490,1413
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1132,541
/openvinotoolkit/openvino_notebooks/wiki/Windows,916,398
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,892,411
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,626,409
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,546,333
/openvinotoolkit/openvino_notebooks/pulls,486,22
/openvinotoolkit/openvino_notebooks/tree/latest,364,245
