url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1090,651
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,507,285
/openvinotoolkit/openvino_notebooks/wiki/Windows,313,176
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,259,177
/openvinotoolkit/openvino_notebooks/tree/latest,225,110
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,189,143
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,181,124
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,151,122
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,128,72
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,126,80
