time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-12 00:00:00+00:00,172,21,1771,647
2024-12-13 00:00:00+00:00,52,10,1408,599
2024-12-14 00:00:00+00:00,28,9,753,395
2024-12-15 00:00:00+00:00,36,14,732,388
2024-12-16 00:00:00+00:00,388,19,2008,705
2024-12-17 00:00:00+00:00,408,25,1966,694
2024-12-18 00:00:00+00:00,104,26,1736,606
2024-12-19 00:00:00+00:00,108,23,1549,470
2024-12-20 00:00:00+00:00,102,27,1303,426
2024-12-21 00:00:00+00:00,30,10,566,221
2024-12-22 00:00:00+00:00,26,6,596,227
2024-12-23 00:00:00+00:00,135,18,1396,447
2024-12-24 00:00:00+00:00,206,9,1068,363
2024-12-25 00:00:00+00:00,81,18,766,270
