url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,867,494
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,374,182
/openvinotoolkit/openvino_notebooks/pulls,237,30
/openvinotoolkit/openvino_notebooks/wiki/Windows,178,120
/openvinotoolkit/openvino_notebooks/issues,150,31
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,136,101
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,128,97
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,119,85
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,98,88
/openvinotoolkit/openvino_notebooks/tree/latest,96,82
