url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,1588,792
/openvinotoolkit/openvino_notebooks,1316,719
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,1260,317
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,985,468
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,885,446
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,743,383
/openvinotoolkit/openvino_notebooks/blob/main/README.md,596,187
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,533,194
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,492,110
/openvinotoolkit/openvino_notebooks/wiki/Windows,327,172
