url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2998,1451
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2727,628
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,995,291
/openvinotoolkit/openvino_notebooks/wiki/Windows,991,485
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,701,213
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,630,159
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,602,166
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,558,176
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov8-optimization/yolov8-object-detection.ipynb,516,116
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/yolov8-optimization,472,131
