url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1054,645
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,446,245
/openvinotoolkit/openvino_notebooks/wiki/Windows,325,175
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,205,139
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,140,97
/openvinotoolkit/openvino_notebooks/tree/latest,139,101
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,139,95
/openvinotoolkit/openvino_notebooks/pulls,138,29
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,126,73
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,124,73
