url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,3390,1534
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,3366,639
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1527,478
/openvinotoolkit/openvino_notebooks/wiki/Windows,955,432
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,899,243
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,837,232
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,799,208
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,792,200
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,704,196
/openvinotoolkit/openvino_notebooks/pulls,688,49
