url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,4223,3795
/openvinotoolkit/openvino_notebooks,1435,879
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,768,393
/openvinotoolkit/openvino_notebooks/wiki/Windows,561,272
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,324,217
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,255,126
/openvinotoolkit/openvino_notebooks/tree/latest,208,152
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-object-detection.ipynb,184,124
/openvinotoolkit/openvino_notebooks/pulls,183,24
/openvinotoolkit/openvino_notebooks/discussions/540,167,88
