url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,786,551
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,361,206
/openvinotoolkit/openvino_notebooks/wiki/Windows,238,149
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,232,134
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,204,142
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/gemma4,134,81
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,130,101
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,120,99
/openvinotoolkit/openvino_notebooks/tree/latest,120,93
/openvinotoolkit/openvino_notebooks/pulls,118,23
