time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-29 00:00:00+00:00,211,44,2480,230
2026-06-30 00:00:00+00:00,156,50,620,252
2026-07-01 00:00:00+00:00,264,50,628,241
2026-07-02 00:00:00+00:00,206,53,555,233
2026-07-03 00:00:00+00:00,139,55,1322,290
2026-07-04 00:00:00+00:00,413,43,443,177
2026-07-05 00:00:00+00:00,66,37,280,137
2026-07-06 00:00:00+00:00,108,41,1806,239
2026-07-07 00:00:00+00:00,261,49,606,247
2026-07-08 00:00:00+00:00,90,39,545,243
2026-07-09 00:00:00+00:00,158,48,534,248
2026-07-10 00:00:00+00:00,382,47,1045,229
2026-07-11 00:00:00+00:00,325,44,359,184
2026-07-12 00:00:00+00:00,78,36,1155,176
