url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,5133,2534
/openvinotoolkit/openvino_notebooks,3427,1515
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,2570,1329
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,2011,777
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,1825,448
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,1512,761
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1509,485
/openvinotoolkit/openvino_notebooks/tree/master/notebooks,1196,248
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1027,536
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,886,329
