url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,6056,2979
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2539,550
/openvinotoolkit/openvino_notebooks,2498,1137
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,2426,1006
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,1984,543
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,1662,908
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1471,767
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1308,492
/openvinotoolkit/openvino_notebooks/blob/main/README.md,1193,329
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,768,362
